instance,|V|,|A|,|B|,T,Components,ComponentsSelection,Profits,Algorithm,%numVisitedBlocks,%numVisitedBlocksNodes,%repeatedArcs,%repeatedNodes,%tourTotalMinutes,%blocksTotalMinutes,%tourMinutes,%blocksMinutes
25,193,37056,25,120,multiple,sparse,unitary,IP,100.0,37.62376237623762,15.326340326340326,17.88002329644729,64.11146556577219,35.888534434227815,64.11146556577219,35.888534434227815
26,239,56882,30,120,multiple,sparse,unitary,IP,100.0,43.04477611940298,15.710872162485066,20.119402985074625,58.665460303098854,41.33453969690116,58.665460303098854,41.33453969690116
27,326,105950,30,120,multiple,sparse,unitary,IP,56.666666666666664,31.16089613034623,12.703804347826088,21.384928716904277,53.95249999999999,20.235,72.72451558550969,27.27548441449031
28,235,54990,30,120,multiple,sparse,unitary,IP,100.0,46.41434262948207,14.086378737541528,16.201859229747676,56.21588991142156,43.78411008857843,56.21588991142156,43.78411008857843
29,234,54522,30,120,multiple,sparse,unitary,IP,100.0,34.65220165922144,9.386973180076629,23.54818123803446,59.142830609212474,40.85716939078751,59.142830609212474,40.85716939078751
30,228,51756,30,120,multiple,sparse,unitary,IP,96.66666666666667,34.74770642201835,9.007458405048766,16.68577981651376,61.45892255130439,38.54107744869561,61.45892255130439,38.54107744869561
31,244,59292,35,120,multiple,sparse,unitary,IP,97.14285714285714,37.48502994011976,13.001797483523069,21.437125748502993,56.317050075196356,43.682949924803665,56.317050075196356,43.682949924803665
32,289,83232,35,120,multiple,sparse,unitary,IP,94.28571428571429,37.164527421236876,12.959719789842381,24.679113185530923,57.963541609159876,42.03645839084013,57.963541609159876,42.03645839084013
33,265,69960,35,120,multiple,sparse,unitary,IP,100.0,45.30831099195711,11.602951039570758,17.292225201072387,52.6042941372789,47.395705862721094,52.6042941372789,47.395705862721094
34,250,62250,35,120,multiple,sparse,unitary,IP,94.28571428571429,27.321749550629118,14.448441247002398,19.772318753744756,57.655207628012306,42.3447923719877,57.655207628012306,42.3447923719877
35,245,59780,35,120,multiple,sparse,unitary,IP,100.0,40.91478696741854,13.41692789968652,20.551378446115287,54.58697290826055,45.413027091739465,54.58697290826055,45.413027091739465
36,303,91506,40,120,multiple,sparse,unitary,IP,95.0,45.63758389261745,11.820013431833445,15.302013422818792,49.31832232453715,50.68167767546286,49.31832232453715,50.68167767546286
37,310,95790,40,120,multiple,sparse,unitary,IP,85.0,52.621838371375695,18.580246913580247,18.445404071560766,51.44097126847223,48.559028731527775,51.44097126847223,48.559028731527775
38,303,91506,40,120,multiple,sparse,unitary,IP,85.0,46.03698811096433,15.79643093192333,21.466314398943197,51.45003954653309,48.54996045346691,51.45003954653309,48.54996045346691
39,303,91506,40,120,multiple,sparse,unitary,IP,77.5,34.2139175257732,8.059316569954868,14.49742268041237,57.068953933666265,42.93104606633373,57.068953933666265,42.93104606633373
40,303,91506,40,120,multiple,sparse,unitary,IP,90.0,42.84660766961652,13.653136531365314,16.29793510324484,52.28710623195115,47.71289376804885,52.28710623195115,47.71289376804885
41,324,104652,45,120,multiple,sparse,unitary,IP,80.0,50.889025137952174,19.263803680981596,18.7614960147149,51.12459600290217,48.87540399709781,51.12459600290217,48.87540399709781
42,345,118680,45,120,multiple,sparse,unitary,IP,60.0,52.95566502463054,24.21441774491682,19.334975369458128,53.87125,36.29,59.74989255361921,40.25010744638079
43,337,113232,45,120,multiple,sparse,unitary,IP,84.44444444444444,52.99924069855733,14.893617021276595,18.07137433561124,46.36539062752665,53.63460937247334,46.36539062752665,53.63460937247334
44,343,117306,45,120,multiple,sparse,unitary,IP,77.77777777777777,48.48858729179519,15.185185185185185,18.075262183837136,53.300543618949,46.69945638105099,53.300543618949,46.69945638105099
45,327,106602,45,120,multiple,sparse,unitary,IP,40.0,53.7109375,27.00587084148728,28.125,29.52625,37.129999999999995,44.2962962962963,55.7037037037037
46,367,134322,50,120,multiple,sparse,unitary,IP,74.0,47.33137829912023,11.443661971830986,17.478005865102638,54.43263761243379,45.56736238756621,54.43263761243379,45.56736238756621
47,367,134322,50,120,multiple,sparse,unitary,IP,76.0,38.240469208211145,11.150234741784038,19.882697947214076,52.09387637842258,47.906123621577436,52.09387637842258,47.906123621577436
48,371,137270,50,120,multiple,sparse,unitary,IP,16.0,66.52173913043478,19.213973799126638,29.565217391304348,8.25,8.734999999999998,48.57226964969091,51.42773035030909
49,367,134322,50,120,multiple,sparse,unitary,IP,78.0,45.191122071516645,16.286243059839606,18.12577065351418,52.549508979436816,47.45049102056318,52.549508979436816,47.45049102056318
50,367,134322,50,120,multiple,sparse,unitary,IP,80.0,43.30357142857143,14.10338225909381,19.323979591836736,50.03155113958439,49.96844886041563,50.03155113958439,49.96844886041563
51,399,158802,55,120,multiple,sparse,unitary,IP,72.72727272727273,37.80564263322884,9.912170639899623,19.811912225705328,53.207741492511694,46.792258507488306,53.207741492511694,46.792258507488306
52,387,149382,55,120,multiple,sparse,unitary,IP,43.63636363636363,79.70230040595399,21.13821138211382,24.89851150202977,18.376250000000002,31.715,36.68554887330622,63.31445112669379
53,390,151710,55,120,multiple,sparse,unitary,IP,16.363636363636363,84.33734939759036,6.097560975609756,24.096385542168676,5.5525,17.485,24.102007596310365,75.89799240368963
54,386,148610,55,120,multiple,sparse,unitary,IP,38.18181818181818,11.828486939379005,17.209072978303748,33.8590438639724,78.5651038971493,21.434896102850704,78.5651038971493,21.434896102850704
55,388,150156,55,120,multiple,sparse,unitary,IP,43.63636363636363,65.25714285714285,20.251716247139587,27.771428571428572,23.74625,31.715,42.81593004124502,57.18406995875499
56,468,218556,60,120,multiple,sparse,unitary,IP,6.666666666666667,100.0,0.0,6.666666666666667,0.40875,4.48,8.361032983891587,91.63896701610841
57,414,170982,60,120,multiple,sparse,unitary,IP,10.0,100.0,0.0,23.076923076923077,1.80625,14.54,11.04993500038235,88.95006499961764
58,489,238632,60,120,multiple,sparse,unitary,IP,11.666666666666666,100.0,0.0,8.88888888888889,2.44375,13.895,14.956774539055925,85.04322546094407
59,473,223256,60,120,multiple,sparse,unitary,IP,1.6666666666666667,100.0,0.0,33.333333333333336,0.0875,0.35,20.0,80.0
60,469,219492,60,120,multiple,sparse,unitary,IP,6.666666666666667,100.0,0.0,16.666666666666668,0.77125,6.29,10.92228713046557,89.07771286953442
61,515,264710,65,120,multiple,sparse,unitary,IP,7.6923076923076925,100.0,0.0,12.5,0.2275,8.315,2.663154814164472,97.33684518583553
62,508,257556,65,120,multiple,sparse,unitary,IP,3.076923076923077,100.0,0.0,8.333333333333334,0.11999999999999998,2.2150000000000003,5.139186295503212,94.86081370449679
63,517,266772,65,120,multiple,sparse,unitary,IP,3.076923076923077,100.0,29.41176470588235,23.076923076923077,2.2012500000000004,3.5649999999999995,38.17472360719706,61.82527639280295
64,513,262656,65,120,multiple,sparse,unitary,IP,3.076923076923077,100.0,0.0,4.761904761904762,0.18875000000000003,9.8,1.8896258290576902,98.11037417094231
65,533,283556,65,120,multiple,sparse,unitary,IP,33.84615384615385,83.64485981308411,19.20374707259953,20.794392523364486,11.09625,38.415,22.41157312731955,77.58842687268046
66,531,281430,70,120,multiple,sparse,unitary,IP,1.4285714285714286,100.0,0.0,11.11111111111111,0.3725,1.49,20.000000000000004,80.00000000000001
67,561,314160,70,120,multiple,sparse,unitary,IP,5.714285714285714,100.0,0.0,11.538461538461538,0.7025,4.48,13.5552339604438,86.4447660395562
68,564,317532,70,120,multiple,sparse,unitary,IP,7.142857142857143,100.0,0.0,7.954545454545454,2.36,13.09,15.275080906148867,84.72491909385113
69,534,284622,70,120,multiple,sparse,unitary,IP,8.571428571428571,97.01492537313433,6.0606060606060606,20.895522388059703,2.5174999999999996,7.02,26.395806028833547,73.60419397116644
70,563,316406,70,120,multiple,sparse,unitary,IP,7.142857142857143,100.0,0.0,4.545454545454546,0.5324999999999992,9.34,5.3937705748290625,94.60622942517092
71,611,372710,75,120,multiple,sparse,unitary,IP,2.6666666666666665,100.0,0.0,4.761904761904762,0.18875000000000003,9.8,1.8896258290576902,98.11037417094231
72,605,365420,75,120,multiple,sparse,unitary,IP,6.666666666666667,58.8235294117647,0.0,11.764705882352942,2.2849999999999997,8.734999999999998,20.73502722323049,79.2649727767695
73,607,367842,75,120,multiple,sparse,unitary,IP,6.666666666666667,100.0,0.0,10.714285714285714,0.5875,9.34,5.917904809871569,94.08209519012843
74,607,367842,75,120,multiple,sparse,unitary,IP,10.666666666666666,100.0,0.0,15.384615384615385,1.0175,14.620000000000001,6.506794564348522,93.49320543565148
75,607,367842,75,120,multiple,sparse,unitary,IP,6.666666666666667,100.0,0.0,10.714285714285714,0.5875,9.34,5.917904809871569,94.08209519012843
76,665,441560,80,120,multiple,sparse,unitary,IP,6.25,100.0,0.0,5.0,2.2612499999999995,13.09,14.730070841136712,85.26992915886328
77,934,871422,80,120,multiple,sparse,unitary,IP,1.25,100.0,0.0,11.11111111111111,0.12375,0.495,20.0,80.0
78,665,441560,80,120,multiple,sparse,unitary,IP,6.25,100.0,0.0,5.0,2.2612499999999995,13.09,14.730070841136712,85.26992915886328
79,668,445556,80,120,multiple,sparse,unitary,IP,7.5,54.716981132075475,9.523809523809524,13.20754716981132,5.62625,12.264999999999999,31.446936351568503,68.55306364843149
80,667,444222,80,120,multiple,sparse,unitary,IP,12.5,100.0,0.0,23.076923076923077,2.44375,23.44,9.441251750615734,90.55874824938427
1,37,1332,5,120,single,sparse,unitary,IP,100.0,25.0,6.501547987616099,17.59259259259259,15.0025,11.635,56.32097606757391,43.67902393242609
2,35,1190,5,120,single,sparse,unitary,IP,100.0,28.389830508474578,8.085106382978724,15.254237288135593,11.99125,10.330000000000002,53.72122976983816,46.27877023016185
3,36,1260,5,120,single,sparse,unitary,IP,100.0,16.53160453808752,24.350649350649352,23.176661264181522,31.5825,11.78,72.83366964543097,27.16633035456904
4,47,2162,5,120,single,sparse,unitary,IP,100.0,36.574074074074076,8.837209302325581,16.666666666666668,11.2625,12.34,47.71740281749815,52.28259718250185
5,34,1122,5,120,single,sparse,unitary,IP,100.0,29.43548387096774,10.526315789473685,22.983870967741936,11.671249999999999,10.99,51.50311655358817,48.49688344641182
6,53,2756,10,120,single,sparse,unitary,IP,100.0,29.453681710213775,25.0,20.665083135391924,25.42875,23.765,51.691017659763695,48.30898234023631
7,73,5256,10,120,single,sparse,unitary,IP,100.0,37.908496732026144,18.12227074235808,21.350762527233115,23.9575,22.175,51.93193518669052,48.06806481330949
8,66,4290,10,120,single,sparse,unitary,IP,100.0,25.390070921985817,23.4375,21.98581560283688,38.96125,21.325,64.6270915839018,35.3729084160982
9,84,6972,10,120,single,sparse,unitary,IP,100.0,24.980784012298233,25.153846153846153,24.673328209069947,61.50875,21.65,73.96545763374269,26.034542366257305
10,93,8556,10,120,single,sparse,unitary,IP,100.0,42.77566539923954,20.761904761904763,26.425855513307983,25.147499999999997,22.985000000000003,52.24640315794941,47.75359684205059
11,123,15006,15,120,single,sparse,unitary,IP,100.0,27.266483516483518,23.986254295532646,26.51098901098901,68.94106138420152,31.058938615798485,68.94106138420152,31.058938615798485
12,98,9506,15,120,single,sparse,unitary,IP,100.0,34.81308411214953,22.105263157894736,25.817757009345794,43.1475,29.339999999999996,59.52405587170202,40.47594412829798
13,120,14280,15,120,single,sparse,unitary,IP,100.0,28.89210716871832,29.855072463768117,26.864590876176685,64.53125,30.5,67.90529431108189,32.09470568891812
14,97,9312,15,120,single,sparse,unitary,IP,100.0,43.333333333333336,23.896663078579117,21.29032258064516,46.52125,29.154999999999998,61.47404238449977,38.52595761550024
15,140,19460,15,120,single,sparse,unitary,IP,100.0,37.82234957020057,20.554493307839387,26.838586437440306,51.96,33.77,60.60888837046541,39.391111629534585
16,151,22650,20,120,single,sparse,unitary,IP,95.0,33.0028328611898,29.41176470588235,22.237960339943342,67.57934184330718,32.420658156692824,67.57934184330718,32.420658156692824
17,150,22350,20,120,single,sparse,unitary,IP,100.0,36.009353078721745,25.663026521060843,25.565081839438815,60.67,35.595,63.023944320365665,36.97605567963434
18,133,17556,20,120,single,sparse,unitary,IP,100.0,38.0,22.4976167778837,24.285714285714285,57.971250000000005,37.230000000000004,60.89337062275968,39.106629377240324
19,133,17556,20,120,single,sparse,unitary,IP,100.0,32.00916730328495,25.611620795107033,26.279602750190985,63.77657870746791,36.223421292532095,63.77657870746791,36.223421292532095
20,139,19182,20,120,single,sparse,unitary,IP,100.0,35.557184750733136,18.635363169479092,22.067448680351905,63.34125000000001,36.28,63.58206707906195,36.41793292093806
21,217,46872,25,120,single,sparse,unitary,IP,100.0,47.34789391575663,23.02888368462139,24.960998439937597,55.852315425079766,44.14768457492023,55.852315425079766,44.14768457492023
22,190,35910,25,120,single,sparse,unitary,IP,100.0,40.252100840336134,21.194280908326323,30.0,57.524816680800114,42.47518331919988,57.524816680800114,42.47518331919988
23,189,35532,25,120,single,sparse,unitary,IP,100.0,43.035714285714285,24.843610366398572,23.660714285714285,52.936249999999994,43.425,54.9352047633255,45.06479523667449
24,186,34410,25,120,single,sparse,unitary,IP,100.0,42.13787761425252,24.573643410852714,26.64601084430674,57.684534693484736,42.31546530651526,57.684534693484736,42.31546530651526
25,190,35910,25,120,single,sparse,unitary,IP,96.0,37.24559023066486,23.76103190767142,24.151967435549526,61.772930002542005,38.227069997457995,61.772930002542005,38.227069997457995
26,207,42642,30,120,single,sparse,unitary,IP,100.0,53.402239448751075,21.810344827586206,27.56244616709733,51.47898345925618,48.52101654074383,51.47898345925618,48.52101654074383
27,205,41820,30,120,single,sparse,unitary,IP,100.0,49.32486100079428,22.09856915739269,24.463860206513104,52.98443052021566,47.01556947978433,52.98443052021566,47.01556947978433
28,236,55460,30,120,single,sparse,unitary,IP,100.0,51.49006622516556,22.535211267605632,24.834437086092716,52.20484920697369,47.79515079302631,52.20484920697369,47.79515079302631
29,218,47306,30,120,single,sparse,unitary,IP,96.66666666666667,55.163511187607575,24.72006890611542,25.47332185886403,50.94011495940285,49.05988504059715,50.94011495940285,49.05988504059715
30,207,42642,30,120,single,sparse,unitary,IP,100.0,44.18604651162791,22.27763923524522,29.651162790697676,52.73079871916294,47.26920128083705,52.73079871916294,47.26920128083705
31,250,62250,35,120,single,sparse,unitary,IP,100.0,58.97683397683398,16.618357487922705,27.99227799227799,43.59274429490931,56.4072557050907,43.59274429490931,56.4072557050907
32,240,57360,35,120,single,sparse,unitary,IP,97.14285714285714,59.6579476861167,19.73816717019134,25.75452716297787,44.133090145360086,55.86690985463992,44.133090145360086,55.86690985463992
33,243,58806,35,120,single,sparse,unitary,IP,100.0,59.15996425379804,23.34525939177102,27.524575513851655,45.201409980712526,54.79859001928747,45.201409980712526,54.79859001928747
34,242,58322,35,120,single,sparse,unitary,IP,97.14285714285714,58.464384828862165,19.537037037037038,24.421831637372804,45.490874588379754,54.50912541162025,45.490874588379754,54.50912541162025
35,262,68382,35,120,single,sparse,unitary,IP,100.0,60.41470311027333,25.28301886792453,28.275212064090482,41.605539647954004,58.394460352046,41.605539647954004,58.394460352046
36,272,73712,40,120,single,sparse,unitary,IP,97.5,67.92249730893434,20.79741379310345,29.278794402583422,39.74704450625869,60.252955493741304,39.74704450625869,60.252955493741304
37,272,73712,40,120,single,sparse,unitary,IP,97.5,69.41649899396378,22.15508559919436,25.050301810865193,39.61689159773618,60.38310840226382,39.61689159773618,60.38310840226382
38,272,73712,40,120,single,sparse,unitary,IP,97.5,66.22039134912461,18.04123711340206,26.15859938208033,39.88986084804957,60.11013915195041,39.88986084804957,60.11013915195041
39,274,74802,40,120,single,sparse,unitary,IP,97.5,68.33667334669339,19.7592778335005,26.352705410821642,39.883991977015235,60.116008022984765,39.883991977015235,60.116008022984765
40,274,74802,40,120,single,sparse,unitary,IP,97.5,73.93117831074035,23.173277661795407,24.087591240875913,40.083627477599784,59.9163725224002,40.083627477599784,59.9163725224002
